,fluxes
MNLptsppNo1,0.0
MNLptsppNo2,0.0
MNLptsppNo3,0.0
ORNabcppNo1,0.0
PIuabcppNo1,0.0
FRULYSDGNo1,0.0
METDabcppNo1,0.0
PROabcppNo1,0.0
arm_PTRCabcpp,0.0
PTRCabcppNo1,0.0
PTRCabcppNo2,0.0
PTRCabcppNo3,0.0
ASNNppNo1,0.0
GLUNppNo1,0.0
arm_NTD12,0.0
NTD12No1,0.0
NTD12No2,0.0
NTD12No3,0.0
NTD12No4,0.0
ADOCBLabcppNo1,0.0
CRNabcppNo1,0.0
CRNDabcppNo1,0.0
arm_DNTPPA,0.0005867112026620016
DNTPPANo1,0.0005867112026620016
DNTPPANo2,0.0
CTBTabcppNo1,0.0
NTPP9No1,0.0
NTPP10No1,0.0
NTPP11No1,0.0
arm_NTD10pp,0.0
NTD10ppNo1,0.0
NTD10ppNo2,0.0
arm_NTD1pp,0.0
NTD1ppNo1,0.0
NTD1ppNo2,0.0
arm_NTD2pp,0.0
NTD2ppNo1,0.0
NTD2ppNo2,0.0
NTD2ppNo3,0.0
arm_NTD3pp,0.0
NTD3ppNo1,0.0
NTD3ppNo2,0.0
arm_NTD4pp,0.0
NTD4ppNo1,0.0
NTD4ppNo2,0.0
NTD4ppNo3,0.0
arm_NTD5pp,0.0
NTD5ppNo1,0.0
NTD5ppNo2,0.0
arm_NTD6pp,0.0
NTD6ppNo1,0.0
NTD6ppNo2,0.0
arm_NTD7pp,0.0
NTD7ppNo1,0.0
NTD7ppNo2,0.0
NTD7ppNo3,0.0
arm_NTD9pp,0.0
NTD9ppNo1,0.0
NTD9ppNo2,0.0
NTD9ppNo3,0.0
PEAMNOppNo1,0.0
GAL1PPppNo1,0.0
ARGDCppNo1,0.0
ALLPINo1,0.0
ALLKNo1,0.0
ALLULPENo1,0.0
arm_FACOAL100t2pp,0.0
FACOAL100t2ppNo1,0.0
FACOAL100t2ppNo2,0.0
arm_RIBabcpp,0.0
RIBabcppNo1,0.0
RIBabcppNo2,0.0
RIBabcppNo3,0.0
GPDDA3ppNo1,0.0
GPDDA4ppNo1,-5.314658386854757e-34
GPDDA2ppNo1,0.0
arm_FACOAL120t2pp,0.0
FACOAL120t2ppNo1,0.0
FACOAL120t2ppNo2,0.0
arm_FACOAL140t2pp,0.0
FACOAL140t2ppNo1,-1.2576647134597406e-33
FACOAL140t2ppNo2,0.0
CU2abcppNo1,0.0
COBALT2abcppNo1,0.0
NI2abcppNo1,0.0
MG2uabcppNo1,0.0
HCYSMT2No1,0.0
GLNabcppNo1,0.0
GLUabcppNo1,0.0
ACGKNo1,0.25940878932414024
14GLUCANabcppNo1,0.0
DHPTPENo1,0.0
GLBRAN2No1,0.0
ASRNo1,0.0
O16ATNo1,0.0
O16GALFTNo1,0.0
O16AP1ppNo1,0.0
AGM4PCPNo1,0.0
4PCPNo1,0.0
4PCPppNo1,0.0
FALDH2No1,0.0
arm_GLYBabcpp,0.0
GLYBabcppNo1,0.0
GLYBabcppNo2,0.0
HISabcppNo1,0.0
CBIATNo1,0.0
LYSabcppNo1,0.0
PPDOyNo1,0.0
arm_NTD12pp,0.0
NTD12ppNo1,0.0
NTD12ppNo2,0.0
arm_PPA2,0.0
PPA2No1,0.0
PPA2No2,0.0
arm_3NTD7pp,0.0
3NTD7ppNo1,0.0
3NTD7ppNo2,0.0
arm_3NTD4pp,0.0
3NTD4ppNo1,0.0
3NTD4ppNo2,0.0
arm_3NTD2pp,0.0
3NTD2ppNo1,0.0
3NTD2ppNo2,0.0
arm_3NTD9pp,0.0
3NTD9ppNo1,0.0
3NTD9ppNo2,0.0
23PDE7ppNo1,0.0
GALTptsppNo1,0.0
arm_GLCptspp,10.000000000000002
GLCptsppNo1,0.0
GLCptsppNo2,10.000000000000004
GLCptsppNo3,0.0
ACMUMptsppNo1,0.0
HSTPTNo1,0.08308497147654569
THDPSNo1,0.32532127640707154
ACONMTNo1,0.0
arm_GNK,0.0
GNKNo1,0.0
GNKNo2,0.0
HMBSNo1,0.00039114080177478274
RMKNo1,0.0
MEPCTNo1,0.0020951465817039706
arm_GLUDy,0.0
GLUDyNo1,0.0
GLUDyNo2,0.0
ZN2abcppNo1,0.0
arm_GLYCLTDy,0.0
GLYCLTDyNo1,0.0
GLYCLTDyNo2,0.0
arm_LYSDC,0.0
LYSDCNo1,0.0
LYSDCNo2,0.0
DAADNo1,0.0
GLYC3PabcppNo1,0.0
arm_SPMDabcpp,0.0
SPMDabcppNo1,0.0
SPMDabcppNo2,0.0
arm_NTPP5,0.0
NTPP5No1,0.0
NTPP5No2,0.0
arm_NTD3,0.0
NTD3No1,0.0
NTD3No2,0.0
NTD3No3,0.0
GLYOXNo1,0.0
MTRPOXNo1,0.0
AGM4PCPppNo1,0.0
GTPDPDPNo1,0.0
arm_RNDR2,0.0
RNDR2No1,0.0
RNDR2No2,0.0
XANDNo1,0.0
arm_HACD3,0.3121058038915012
HACD3No1,0.31210580389150133
HACD3No2,0.0
ARBTNabcppNo1,0.0
NNDMBRTNo1,0.0
arm_THRA2,0.0
THRA2No1,0.0
THRA2No2,0.0
PPKNo1,0.0
ABUTDNo1,0.0
arm_E4PD,0.0
E4PDNo1,0.0
E4PDNo2,0.0
IG3PSNo1,0.08308497147654569
DADKNo1,0.0
arm_DUTPDP,0.0
DUTPDPNo1,0.0
DUTPDPNo2,0.0
NTP5No1,0.0
MTANNo1,0.0
arm_DPR,0.0005910961892290336
DPRNo1,0.0005910961892290336
DPRNo2,0.0
arm_THRD_L,0.25479315246373513
THRD_LNo1,0.0
THRD_LNo2,0.25479315246373513
NAMNPPNo1,0.0
SELNPSNo1,0.0
CRNCARNo1,0.0
arm_GALabcpp,0.0
GALabcppNo1,0.0
GALabcppNo2,0.0
ANHMKNo1,0.0
arm_DHFR,0.023534222904991513
DHFRNo1,0.0
DHFRNo2,0.023534222904991513
PRAIiNo1,0.049851158285390086
arm_TYRTA,0.0
TYRTANo1,0.0
TYRTANo2,0.0
TYRTANo3,0.0
arm_SHKK,0.33424033908431244
SHKKNo1,0.0
SHKKNo2,0.33424033908431244
SADHNo1,0.0
GLUSyNo1,0.0
arm_GUAPRT,0.0
GUAPRTNo1,0.0
GUAPRTNo2,0.0
PDHNo1,9.689685178482566
DMSOR2ppNo1,0.0
arm_HYD3pp,0.0
HYD3ppNo1,0.0
HYD3ppNo2,0.0
arm_NO3R1pp,0.0
NO3R1ppNo1,0.0
NO3R1ppNo2,0.0
AACPS5No1,0.0
MANptsppNo1,0.0
arm_NTD8,0.022947511702330545
NTD8No1,0.0
NTD8No2,0.0
NTD8No3,0.0
NTD8No4,0.02294751170233054
GALCTDNo1,0.0
MLTG4No1,0.0
UDPGDCNo1,0.0
arm_PUNP4,0.022947511702330538
PUNP4No1,0.02294751170233054
PUNP4No2,0.0
AMAOTrNo1,1.7539946267927477e-06
arm_NTD11pp,0.0
NTD11ppNo1,0.0
NTD11ppNo2,0.0
DKGLCNR2xNo1,0.0
ACGSNo1,0.25940878932414024
arm_PDE1,0.0
PDE1No1,0.0
PDE1No2,0.0
MCITDNo1,0.0
GLCATrNo1,0.0
arm_ALAALAr,0.024370001344658446
ALAALArNo1,0.02437000134465845
ALAALArNo2,0.0
arm_CELBpts,0.0
CELBptsNo1,0.0
CELBptsNo2,0.0
arm_ACACT1r,0.31210580389150117
ACACT1rNo1,0.31210580389150117
ACACT1rNo2,0.0
ACACT1rNo3,0.0
MALTptsppNo1,0.0
CD2abcppNo1,0.0
arm_G2PPpp,0.0
G2PPppNo1,0.0
G2PPppNo2,0.0
arm_AGM3PApp,0.0
AGM3PAppNo1,0.0
AGM3PAppNo2,0.0
AGM3PAppNo3,0.0
AGM3PAppNo4,0.0
SUCOASNo1,0.0
arm_NTP1,0.0
NTP1No1,0.0
NTP1No2,0.0
GALKrNo1,0.0
PANTSNo1,0.0005910961892290336
YUMPSNo1,0.0
DHQSNo1,0.33424033908431244
PGCDNo1,1.5065362413595846
ADSL1rNo1,0.26248880388877605
SERD_DNo1,0.0
AICARTNo1,0.47579910643154927
FRUpts2ppNo1,0.0
arm_PFK,8.451763144132427
PFKNo1,0.0
PFKNo2,8.451763144132427
arm_PGM,0.0
PGMNo1,0.0
PGMNo2,0.0
TPINo1,8.328231056562037
arm_RPI,0.0
RPINo1,0.0
RPINo2,0.0
PERDNo1,0.0
PYDAMKNo1,0.0
FE3HOXabcppNo1,0.0
FADRx2No1,0.0
PDE4No1,0.0
AGM4PHNo1,0.0
AM4PANo1,0.0
ATHRDHrNo1,0.0
LSERDHrNo1,0.0
DSERDHrNo1,0.0
arm_OBTFL,0.0
OBTFLNo1,0.0
OBTFLNo2,0.0
OBTFLNo3,0.0
arm_G6PP,0.0
G6PPNo1,0.0
G6PPNo2,0.0
G6PPNo3,0.0
MMCDNo1,0.0
GLNSNo1,1.373778580550919
GTHSNo1,0.0
UDPKAATNo1,0.0
ULA4NFTNo1,0.0
UPLA4FNTNo1,0.0
UPLA4FNFNo1,0.0
HEPT1No1,0.0
arm_ALR2,0.0
ALR2No1,0.0
ALR2No2,0.0
ALR2No3,0.0
ALR2No4,0.0
AMALT2No1,0.0
MLTP1No1,0.0
HEPT2No1,0.0
HXANDNo1,0.0
MOAT3CNo1,0.0
RHAT1No1,0.0
GLCabcppNo1,0.0
GALT1No1,0.0
GLCTR2No1,0.0
UDPGPppNo1,0.0
PPPGONo1,0.0
ADNK1No1,0.0005902191919157596
HEPK1No1,0.0
HEPT3No1,0.0
HEPK2No1,0.0
arm_ALDD3y,0.0
ALDD3yNo1,0.0
ALDD3yNo2,0.0
ALDD3yNo3,0.0
arm_R5PP,0.0
R5PPNo1,0.0
R5PPNo2,0.0
R5PPNo3,0.0
R5PPNo4,0.0
R5PPNo5,0.0
arm_CYSSADS,0.0
CYSSADSNo1,0.0
CYSSADSNo2,0.0
CPPPGO2No1,0.0
AGM3PHNo1,0.0
LDH_D2No1,0.0
SHCHFNo1,0.00019557040088739137
SUCBZLNo1,0.0
CYSDDSNo1,0.0
arm_NTP10,0.0
NTP10No1,0.0
NTP10No2,0.0
PRAISNo1,0.39290970535589104
GDMANENo1,0.0
GPDDA4No1,0.0
LPLIPAL2E140No1,1.0761149947661753e-33
LPLIPAL2E180No1,0.0
LPLIPAL2G161No1,0.0
LPLIPAL2G181No1,0.0
AACPS6No1,0.0
AACPS7No1,0.06825143891775942
G3PGabcppNo1,5.314658386854759e-34
G3PIabcppNo1,0.0
G3PSabcppNo1,0.0
QMO2No1,0.001425997631585618
QMO3No1,0.0
LPLIPAL2E141No1,-1.8154971869356636e-34
LPLIPAL2E161No1,0.0
LPLIPAL2E181No1,3.422199745184667e-49
LPLIPAL2G180No1,0.0
LPLIPAL2G141No1,3.630994373871327e-34
IPDDINo1,0.0
2AGPGAT180No1,0.0
2AGPGAT181No1,0.0
LPLIPAL2ATG120No1,0.0
PLIPA1E140ppNo1,0.0
PLIPA1E160ppNo1,0.0
PLIPA1E161ppNo1,0.0
AACPS8No1,0.0
AACPS9No1,0.0
HXCTNo1,0.0
2AGPEAT160No1,0.0
DURADxNo1,0.0
arm_ECOAH7,0.24385436497374216
ECOAH7No1,0.24385436497374216
ECOAH7No2,0.0
arm_G1PPpp,0.0
G1PPppNo1,0.0
G1PPppNo2,0.0
GALCTNDNo1,0.0
GCALDDNo1,0.0
HISTPNo1,0.08308497147654569
LDH_DNo1,0.0
AMALT4No1,0.0
arm_NTD11,0.0
NTD11No1,0.0
NTD11No2,0.0
arm_ORNDC,0.0
ORNDCNo1,0.0
ORNDCNo2,0.0
UPP3MTNo1,0.0001955704008873914
KAS15No1,0.0
arm_FACOAL181t2pp,2.220412301955137e-17
FACOAL181t2ppNo1,0.0
FACOAL181t2ppNo2,1.6679306354737336e-17
T2DECAINo1,0.0
3OAS161No1,0.0
EAR141yNo1,0.0
EAR161xNo1,0.0
DASYN160No1,0.05596470655707622
DASYN161No1,0.06596247592979489
DASYN181No1,0.0
CDAPPA161No1,0.0
PGSA180No1,0.0
PSSA140No1,1.0761149947661751e-33
2AGPGAT141No1,0.0
FACOAE180No1,0.0
FACOAE100No1,0.0
FACOAE80No1,0.0
FACOAE60No1,0.0
PLIPA1E120ppNo1,0.0
3OAS141No1,0.0
3OAR121No1,0.0
CFAS160GNo1,0.0
FACOAE141No1,0.0
FACOAE161No1,0.13192495185958977
ALAALADNo1,0.0
2AGPEAT180No1,0.0
2AGPEAT181No1,0.0
2AGPGAT140No1,0.0
PLIPA1E181ppNo1,0.0
PLIPA1G180ppNo1,0.0
PLIPA1G181ppNo1,0.0
G3PEabcppNo1,-8.945652760726093e-34
G3PCabcppNo1,0.0
2AGPGAT161No1,0.0
arm_AMPTASEPG,0.0
AMPTASEPGNo1,0.0
AMPTASEPGNo2,0.0
AMPTASEPGNo3,0.0
AMPTASEPGNo4,0.0
GTHRDabcppNo1,0.0
2AGPEAT140No1,-1.0761149947661751e-33
2AGPEAT120No1,0.0
2AGPEAT161No1,0.0
2AGPEAT141No1,0.0
2AGPGAT160No1,0.0
LPLIPAL2ATG140No1,0.0
LPLIPAL2ATG141No1,0.0
LPLIPAL2ATG160No1,0.0
LPLIPAL2ATG180No1,0.0
LPLIPAL2ATG161No1,0.0
LPLIPAL2ATG181No1,0.0
arm_CLPNS180pp,0.0
CLPNS180ppNo1,0.0
CLPNS180ppNo2,0.0
arm_CLPNS181pp,0.0
CLPNS181ppNo1,0.0
CLPNS181ppNo2,0.0
PG161abcppNo1,0.0
PGP120abcppNo1,0.0
PGP161abcppNo1,0.0
PGP181abcppNo1,0.0
PA120abcppNo1,0.0
PLIPA1G120ppNo1,0.0
arm_CLPNS120pp,0.0
CLPNS120ppNo1,0.0
CLPNS120ppNo2,0.0
ALPATE160ppNo1,0.0
ALPATG160ppNo1,0.0
2AGPGAT120No1,0.0
LPLIPAL2ATE120No1,0.0
LPLIPAL2ATE140No1,0.0
LPLIPAL2ATE160No1,0.0
LPLIPAL2ATE180No1,0.0
LPLIPAL2ATE141No1,0.0
LPLIPAL2ATE161No1,0.0
LPLIPAL2ATE181No1,0.0
arm_FACOAL141t2pp,0.0
FACOAL141t2ppNo1,0.0
FACOAL141t2ppNo2,0.0
arm_FACOAL161t2pp,0.0
FACOAL161t2ppNo1,0.0
FACOAL161t2ppNo2,0.0
PA160abcppNo1,0.0
PA181abcppNo1,8.945652760726092e-34
arm_PGPP140pp,0.0
PGPP140ppNo1,0.0
PGPP140ppNo2,0.0
arm_PGPP141pp,0.0
PGPP141ppNo1,0.0
PGPP141ppNo2,0.0
arm_PGPP160pp,0.0
PGPP160ppNo1,0.0
PGPP160ppNo2,0.0
arm_PGPP180pp,0.0
PGPP180ppNo1,0.0
PGPP180ppNo2,0.0
PLIPA1E180ppNo1,0.0
PLIPA1G140ppNo1,-8.945652760726083e-34
PLIPA1G161ppNo1,0.0
arm_CLPNS160pp,0.0
CLPNS160ppNo1,0.0
CLPNS160ppNo2,0.0
arm_CLPNS161pp,0.0
CLPNS161ppNo1,0.0
CLPNS161ppNo2,0.0
PG160abcppNo1,0.0
PGP140abcppNo1,0.0
PAPA120ppNo1,0.0
PAPA140ppNo1,1.076114994766175e-33
PAPA141ppNo1,-1.8154971869356636e-34
PAPA160ppNo1,0.0
PAPA161ppNo1,0.0
PAPA180ppNo1,0.0
HPYRINo1,0.0
TPRDCOASNo1,0.0
GAMptsppNo1,0.0
FLVRxNo1,0.0
GGPTRCONo1,0.0
arm_HYD1pp,0.0
HYD1ppNo1,0.0
HYD1ppNo2,0.0
HYD1ppNo3,8.228984043892827e-15
ECAP3ppNo1,0.0
arm_FMNRx,0.0
FMNRxNo1,0.0
FMNRxNo2,0.0
DHBSNo1,0.0
arm_MDDCP1pp,0.0
MDDCP1ppNo1,0.0
MDDCP1ppNo2,0.0
MDDCP1ppNo3,0.0
MDDCP1ppNo4,0.0
MDDCP1ppNo5,0.0
MDDCP1ppNo6,0.0
GUI2No1,0.0
OMBZLMNo1,0.0
GLYCKNo1,1.6390128008184844e-20
MLTG5No1,0.0
GPDDA3No1,0.0
arm_2DOXG6PP,0.0
2DOXG6PPNo1,0.0
2DOXG6PPNo2,0.0
2DOXG6PPNo3,0.0
2DOXG6PPNo4,0.0
AGMHNo1,0.0
arm_MPTG,0.012185000672329223
MPTGNo1,0.0
MPTGNo2,0.0
MPTGNo3,0.01218500067232922
MPTGNo4,0.0
arm_MPTG2,0.0
MPTG2No1,0.0
MPTG2No2,0.0
MPTG2No3,0.0
MPTG2No4,0.0
arm_MCTP1App,0.012185000672329223
MCTP1AppNo1,0.0
MCTP1AppNo2,0.012185000672329221
arm_MCTP2App,0.0
MCTP2AppNo1,0.0
MCTP2AppNo2,0.0
arm_MCTP1Bpp,0.0
MCTP1BppNo1,0.0
MCTP1BppNo2,0.0
arm_SFGTHi,0.0
SFGTHiNo1,0.0
SFGTHiNo2,0.0
K2L4AabcppNo1,0.017062859729439852
DSBCGTNo1,0.0
DHNAOT4No1,0.0
AMPMS2No1,0.00019557040088739137
arm_THIORDXi,0.0
THIORDXiNo1,0.0
THIORDXiNo2,0.0
THIORDXiNo3,8.727404237524272e-17
PPPGO3No1,0.0001955704008873914
PDX5POiNo1,0.0
PLIPA1A181ppNo1,0.0
LPLIPAL2A141No1,0.0
CYTBO3_4ppNo1,44.25627919518307
EAR141xNo1,0.0
EAR181xNo1,0.0
EAR181yNo1,0.0
G3PAT141No1,0.0
G3PAT181No1,0.0
DASYN140No1,1.076114994766175e-33
DASYN180No1,0.0
DASYN141No1,-1.8154971869356642e-34
CDAPPA160No1,0.0
CDAPPA141No1,0.0
PGSA141No1,0.0
5DOANNo1,0.0001973243955141841
FACOAE120No1,0.06825143891775942
3OAR120No1,2.515329426919484e-33
arm_3HAD80,0.0
3HAD80No1,0.0
3HAD80No2,0.0
arm_3HAD120,2.515329426919484e-33
3HAD120No1,0.0
3HAD120No2,2.515329426919484e-33
EAR180xNo1,0.0
EAR180yNo1,0.0
AGPAT120No1,0.0
arm_PGPP120,0.0
PGPP120No1,0.0
PGPP120No2,0.0
DAGK120No1,0.0
PSSA180No1,0.0
PSSA161No1,0.06596247592979489
PSSA141No1,-1.815497186935664e-34
PSD160No1,0.05596470655707621
PSD161No1,0.06596247592979487
PSD180No1,0.0
COLIPAabcppNo1,0.0
PLIPA2A140ppNo1,-1.8154971869356638e-34
PLIPA2A141ppNo1,-1.8154971869356636e-34
PLIPA2A180ppNo1,0.0
SUCDiNo1,6.26066777897381
LPLIPAL1E141ppNo1,0.0
LALDO2xNo1,0.0
LPLIPAL1E160ppNo1,0.0
LPLIPAL1E180ppNo1,0.0
LPLIPAL1E181ppNo1,-8.945652760726095e-34
LPLIPAL1G160ppNo1,0.0
LPLIPAL1G161ppNo1,0.0
LPLIPAL1G120ppNo1,0.0
PLIPA2E140ppNo1,0.0
PLIPA2E160ppNo1,0.0
PLIPA2A161ppNo1,0.0
PLIPA2A181ppNo1,8.945652760726092e-34
ALR4xNo1,0.0
LPLIPAL1G141ppNo1,0.0
LPLIPAL1G180ppNo1,0.0
LPLIPAL1G181ppNo1,0.0
arm_ACONTb,6.9130011826081805
ACONTbNo1,6.9130011826081805
ACONTbNo2,0.0
arm_GLCP2,0.0
GLCP2No1,0.0
GLCP2No2,0.0
PLIPA2E141ppNo1,0.0
PLIPA2E181ppNo1,-8.945652760726093e-34
PLIPA2G140ppNo1,0.0
arm_3HAD161,0.0
3HAD161No1,0.0
3HAD161No2,0.0
PLIPA2G160ppNo1,0.0
PLIPA2G181ppNo1,0.0
ASNS1No1,0.0
EAR80yNo1,0.0
EAR120yNo1,0.0
3OAR181No1,0.0
arm_3HAD121,0.0
3HAD121No1,0.0
3HAD121No2,0.0
EAR121yNo1,0.0
GTHRDHppNo1,0.0
arm_MDDCP2pp,0.0
MDDCP2ppNo1,0.0
MDDCP2ppNo2,0.0
MDDCP2ppNo3,0.0
MDDCP2ppNo4,0.0
MDDCP2ppNo5,0.0
MDDCP2ppNo6,0.0
arm_MDDCP3pp,0.0
MDDCP3ppNo1,0.0
MDDCP3ppNo2,0.0
MDDCP3ppNo3,0.0
MDDCP3ppNo4,0.0
MDDCP3ppNo5,0.0
MDDCP3ppNo6,0.0
EAR140xNo1,0.0
EAR40yNo1,0.0
3OAS181No1,0.0
EAR161yNo1,0.0
G3PAT140No1,0.0
G3PAT160No1,0.0559647065570762
G3PAT161No1,0.06596247592979489
AGPAT160No1,0.055964706557076214
CDAPPA140No1,0.0
arm_MLDCP1App,0.0
MLDCP1AppNo1,0.0
MLDCP1AppNo2,0.0
MLDCP1AppNo3,0.0
MLDCP1AppNo4,0.0
MLDCP1AppNo5,0.0
EAR160yNo1,0.0
EAR100yNo1,0.0
3OAR141No1,0.0
3OAR161No1,0.0
arm_3HAD141,0.0
3HAD141No1,0.0
3HAD141No2,0.0
EAR121xNo1,0.0
PSD140No1,1.0761149947661751e-33
MICITDrNo1,0.0
CDAPPA181No1,8.945652760726092e-34
PGSA140No1,0.0
LPLIPAL1A141ppNo1,0.0
LPLIPAL1A180ppNo1,0.0
LPLIPAL1E140ppNo1,0.0
LPLIPAL1E161ppNo1,0.0
LPLIPAL1G140ppNo1,0.0
arm_ACONTa,6.91300118260818
ACONTaNo1,0.0
ACONTaNo2,6.9130011826081805
arm_MLDCP2App,0.0
MLDCP2AppNo1,0.0
MLDCP2AppNo2,0.0
MLDCP2AppNo3,0.0
MLDCP2AppNo4,0.0
MLDCP2AppNo5,0.0
arm_PGPP120pp,0.0
PGPP120ppNo1,0.0
PGPP120ppNo2,0.0
arm_PGPP181pp,0.0
PGPP181ppNo1,0.0
PGPP181ppNo2,0.0
PGSA181No1,0.0
arm_PGPP140,0.0
PGPP140No1,0.0
PGPP140No2,0.0
arm_PGPP141,0.0
PGPP141No1,0.0
PGPP141No2,0.0
arm_MDDCP5pp,0.0
MDDCP5ppNo1,0.0
MDDCP5ppNo2,0.0
MDDCP5ppNo3,0.0
MDDCP5ppNo4,0.0
MDDCP5ppNo5,0.0
MDDCP5ppNo6,0.0
arm_MLTGY3pp,0.0
MLTGY3ppNo1,0.0
MLTGY3ppNo2,0.0
MLTGY3ppNo3,0.0
MLTGY3ppNo4,0.0
MLTGY3ppNo5,0.0
MLTGY3ppNo6,0.0
MLTGY3ppNo7,0.0
MLTGY3ppNo8,0.0
G3PAT180No1,0.0
AGPAT140No1,0.0
PGSA160No1,0.0
arm_MLDCP2Bpp,0.0
MLDCP2BppNo1,0.0
MLDCP2BppNo2,0.0
MLDCP2BppNo3,0.0
MLDCP2BppNo4,0.0
MLDCP2BppNo5,0.0
arm_3OAS140,0.06825143891775942
3OAS140No1,0.06825143891775942
3OAS140No2,0.0
3OAR140No1,0.06825143891775941
3OAR160No1,3.293747039840448e-17
PGSA161No1,0.0
arm_3HAD181,0.0
3HAD181No1,0.0
3HAD181No2,0.0
arm_PGPP160,0.0
PGPP160No1,0.0
PGPP160No2,0.0
arm_PGPP180,0.0
PGPP180No1,0.0
PGPP180No2,0.0
arm_PGPP161,0.0
PGPP161No1,0.0
PGPP161No2,0.0
arm_PGPP181,0.0
PGPP181No1,0.0
PGPP181No2,0.0
CDAPPA180No1,0.0
NTP12No1,0.0
PE141abcppNo1,0.0
PE160abcppNo1,0.05596470655707621
PE161abcppNo1,0.06596247592979486
PSD141No1,-1.8154971869356636e-34
PG140abcppNo1,0.0
PG141abcppNo1,0.0
PG180abcppNo1,0.0
PG181abcppNo1,0.0
PGP141abcppNo1,0.0
PGP160abcppNo1,0.0
PGP180abcppNo1,0.0
PAPA181ppNo1,0.0
PA140abcppNo1,0.0
arm_MDDCP4pp,0.0
MDDCP4ppNo1,0.0
MDDCP4ppNo2,0.0
MDDCP4ppNo3,0.0
MDDCP4ppNo4,0.0
MDDCP4ppNo5,0.0
MDDCP4ppNo6,0.0
arm_CLPNS140pp,8.945652760726085e-34
CLPNS140ppNo1,0.0
CLPNS140ppNo2,8.945652760726085e-34
arm_CLPNS141pp,0.0
CLPNS141ppNo1,0.0
CLPNS141ppNo2,0.0
PG120abcppNo1,0.0
PE140abcppNo1,0.0
CFAS160ENo1,0.0
CFAS180ENo1,0.0
CFAS180GNo1,0.0
PAPA160No1,0.0
PAPA180No1,0.0
PAPA181No1,0.0
PETNT161ppNo1,0.0
PSSA160No1,0.05596470655707621
PSSA181No1,-8.945652760726093e-34
DAGK140No1,0.0
DAGK160No1,0.0
DAGK141No1,0.0
DAGK161No1,0.0
AGPAT181No1,0.0
arm_MDDEP3pp,0.0
MDDEP3ppNo1,0.0
MDDEP3ppNo2,0.0
MDDEP3ppNo3,0.0
MDDEP3ppNo4,0.0
MDDEP3ppNo5,0.0
MDDEP3ppNo6,0.0
MDDEP3ppNo7,0.0
arm_MDDEP4pp,0.0
MDDEP4ppNo1,0.0
MDDEP4ppNo2,0.0
MDDEP4ppNo3,0.0
MDDEP4ppNo4,0.0
MDDEP4ppNo5,0.0
MDDEP4ppNo6,0.0
MDDEP4ppNo7,0.0
arm_MLTGY1pp,0.0
MLTGY1ppNo1,0.0
MLTGY1ppNo2,0.0
MLTGY1ppNo3,0.0
MLTGY1ppNo4,0.0
MLTGY1ppNo5,0.0
MLTGY1ppNo6,0.0
MLTGY1ppNo7,0.0
MLTGY1ppNo8,0.0
arm_3HAD40,0.0
3HAD40No1,0.0
3HAD40No2,0.0
PLIPA1E141ppNo1,0.0
arm_3OAS60,0.0
3OAS60No1,0.0
3OAS60No2,0.0
arm_3OAS160,1.2576647134597418e-33
3OAS160No1,3.293747039840448e-17
3OAS160No2,0.0
3OAR60No1,0.0
3OAR80No1,0.0
arm_MLDCP3App,0.0
MLDCP3AppNo1,0.0
MLDCP3AppNo2,0.0
MLDCP3AppNo3,0.0
MLDCP3AppNo4,0.0
MLDCP3AppNo5,0.0
arm_MLDCP1Bpp,0.0
MLDCP1BppNo1,0.0
MLDCP1BppNo2,0.0
MLDCP1BppNo3,0.0
MLDCP1BppNo4,0.0
MLDCP1BppNo5,0.0
PLIPA1G160ppNo1,0.0
PLIPA1G141ppNo1,3.6309943738713263e-34
LPLIPAL2E160No1,0.0
LPLIPAL2G140No1,-8.945652760726085e-34
LPLIPAL2G160No1,0.0
LPLIPAL2G120No1,0.0
PA141abcppNo1,0.0
PA161abcppNo1,0.0
PA180abcppNo1,0.0
arm_PGPP161pp,0.0
PGPP161ppNo1,0.0
PGPP161ppNo2,0.0
PE120abcppNo1,0.0
PE180abcppNo1,0.0
PAPA140No1,-1.076114994766175e-33
PAPA141No1,1.8154971869356638e-34
PAPA161No1,0.0
arm_DSBDR,0.0
DSBDRNo1,0.0
DSBDRNo2,0.0
TDSR1No1,0.0
PLIPA2A120ppNo1,0.0
PLIPA2A160ppNo1,0.0
LPLIPAL2E120No1,0.0
EAR100xNo1,2.5153294269194836e-33
EAR120xNo1,2.5153294269194833e-33
EAR160xNo1,7.550214121555415e-18
EAR140yNo1,0.0
3OAS121No1,0.0
arm_3OAS80,0.0
3OAS80No1,0.0
3OAS80No2,0.0
arm_3OAS100,0.0
3OAS100No1,0.0
3OAS100No2,0.0
arm_3OAS120,2.515329426919484e-33
3OAS120No1,2.515329426919484e-33
3OAS120No2,0.0
3OAR40No1,0.0
3OAR100No1,0.0
arm_3HAD60,0.0
3HAD60No1,0.0
3HAD60No2,0.0
arm_3HAD100,0.0
3HAD100No1,0.0
3HAD100No2,0.0
arm_3HAD140,0.0
3HAD140No1,0.0
3HAD140No2,0.0
arm_3HAD160,7.550214121555416e-18
3HAD160No1,0.0
3HAD160No2,7.550214121555416e-18
AGPAT180No1,0.0
AGPAT141No1,0.0
AGPAT161No1,0.06596247592979489
DASYN120No1,0.0
EAR40xNo1,0.0
EAR60yNo1,0.0
MLDEP1ppNo1,0.0
