,fluxes
arm_Kabcpp,0.0
KabcppNo1,0.0
KabcppNo2,0.0
MALTabcppNo1,0.0
MALTHXabcppNo1,0.0
MALTPTabcppNo1,0.0
MALTTRabcppNo1,0.0
MALTTTRabcppNo1,0.0
MANGLYCptsppNo1,0.0
METabcppNo1,0.0
GGPTRCSNo1,0.0
arm_MNLptspp,0.0
MNLptsppNo1,0.0
MNLptsppNo2,0.0
MNLptsppNo3,0.0
ORNabcppNo1,0.0
PIuabcppNo1,0.0
FRULYSDGNo1,0.0
METDabcppNo1,0.0
PROabcppNo1,0.0
arm_PTRCabcpp,0.0
PTRCabcppNo1,0.0
PTRCabcppNo2,0.0
PTRCabcppNo3,0.0
ASNNppNo1,0.0
GLUNppNo1,0.0
arm_NTD12,0.0
NTD12No1,0.0
NTD12No2,0.0
NTD12No3,0.0
NTD12No4,0.0
ADOCBLabcppNo1,0.0
CRNabcppNo1,0.0
CRNDabcppNo1,0.0
arm_DNTPPA,0.00035962089386248897
DNTPPANo1,0.0
DNTPPANo2,0.00035962089386248897
CTBTabcppNo1,0.0
NTPP9No1,0.0
NTPP10No1,0.0
NTPP11No1,0.0
arm_NTD10pp,0.0
NTD10ppNo1,0.0
NTD10ppNo2,0.0
arm_NTD1pp,0.0
NTD1ppNo1,0.0
NTD1ppNo2,0.0
arm_NTD2pp,0.0
NTD2ppNo1,0.0
NTD2ppNo2,0.0
NTD2ppNo3,0.0
arm_NTD3pp,0.0
NTD3ppNo1,0.0
NTD3ppNo2,0.0
arm_NTD4pp,0.0
NTD4ppNo1,0.0
NTD4ppNo2,0.0
NTD4ppNo3,0.0
arm_NTD5pp,0.0
NTD5ppNo1,0.0
NTD5ppNo2,0.0
arm_NTD6pp,0.0
NTD6ppNo1,0.0
NTD6ppNo2,0.0
arm_NTD7pp,0.0
NTD7ppNo1,0.0
NTD7ppNo2,0.0
NTD7ppNo3,0.0
arm_NTD9pp,0.0
NTD9ppNo1,0.0
NTD9ppNo2,0.0
NTD9ppNo3,0.0
PEAMNOppNo1,0.0
GAL1PPppNo1,0.0
ARGDCppNo1,0.0
ALLPINo1,0.0
ALLKNo1,0.0
ALLULPENo1,0.0
arm_FACOAL100t2pp,0.0
FACOAL100t2ppNo1,0.0
FACOAL100t2ppNo2,0.0
arm_RIBabcpp,0.0
RIBabcppNo1,0.0
RIBabcppNo2,0.0
RIBabcppNo3,0.0
GPDDA3ppNo1,0.0
GPDDA4ppNo1,0.0
GPDDA2ppNo1,0.0
arm_FACOAL120t2pp,0.0
FACOAL120t2ppNo1,0.0
FACOAL120t2ppNo2,0.0
arm_FACOAL140t2pp,0.0
FACOAL140t2ppNo1,0.0
FACOAL140t2ppNo2,0.0
CU2abcppNo1,0.0
COBALT2abcppNo1,0.0
NI2abcppNo1,0.0
MG2uabcppNo1,0.0
HCYSMT2No1,0.0
GLNabcppNo1,0.0
GLUabcppNo1,0.0
ACGKNo1,0.15900296477934717
14GLUCANabcppNo1,0.0
DHPTPENo1,0.0
GLBRAN2No1,0.0
ASRNo1,0.0
O16ATNo1,0.0
O16GALFTNo1,0.0
O16AP1ppNo1,0.0
AGM4PCPNo1,0.0
4PCPNo1,0.0
4PCPppNo1,0.0
FALDH2No1,0.0
arm_GLYBabcpp,0.0
GLYBabcppNo1,0.0
GLYBabcppNo2,0.0
HISabcppNo1,0.0
CBIATNo1,0.0
LYSabcppNo1,0.0
PPDOyNo1,0.0
arm_NTD12pp,0.0
NTD12ppNo1,0.0
NTD12ppNo2,0.0
arm_PPA2,0.0
PPA2No1,0.0
PPA2No2,0.0
arm_3NTD7pp,0.0
3NTD7ppNo1,0.0
3NTD7ppNo2,0.0
arm_3NTD4pp,0.0
3NTD4ppNo1,0.0
3NTD4ppNo2,0.0
arm_3NTD2pp,0.0
3NTD2ppNo1,0.0
3NTD2ppNo2,0.0
arm_3NTD9pp,0.0
3NTD9ppNo1,0.0
3NTD9ppNo2,0.0
23PDE7ppNo1,0.0
GALTptsppNo1,0.0
arm_GLCptspp,10.0
GLCptsppNo1,10.0
GLCptsppNo2,0.0
GLCptsppNo3,0.0
ACMUMptsppNo1,0.0
HSTPTNo1,0.050926403950287136
THDPSNo1,0.1994036038227483
ACONMTNo1,0.0
arm_GNK,0.0
GNKNo1,0.0
GNKNo2,0.0
HMBSNo1,0.00023974726257497588
RMKNo1,0.0
MEPCTNo1,0.0012842067495327746
arm_GLUDy,20.698978499575016
GLUDyNo1,20.698978499575016
GLUDyNo2,0.0
ZN2abcppNo1,0.0
arm_GLYCLTDy,0.0
GLYCLTDyNo1,0.0
GLYCLTDyNo2,0.0
arm_LYSDC,0.0
LYSDCNo1,0.0
LYSDCNo2,0.0
DAADNo1,0.0
GLYC3PabcppNo1,0.0
arm_SPMDabcpp,0.0
SPMDabcppNo1,0.0
SPMDabcppNo2,0.0
arm_NTPP5,0.0
NTPP5No1,0.0
NTPP5No2,0.0
arm_NTD3,0.0
NTD3No1,0.0
NTD3No2,0.0
NTD3No3,0.0
GLYOXNo1,0.0
MTRPOXNo1,0.0
AGM4PCPppNo1,0.0
GTPDPDPNo1,0.0
arm_RNDR2,0.0
RNDR2No1,0.0
RNDR2No2,0.0
XANDNo1,0.0
arm_HACD3,0.19130326413721832
HACD3No1,0.0009315130564333297
HACD3No2,0.1903717510807366
ARBTNabcppNo1,0.0
NNDMBRTNo1,0.0
arm_THRA2,0.6159597522744543
THRA2No1,0.6159597522744543
THRA2No2,0.0
PPKNo1,0.0
ABUTDNo1,0.0
arm_E4PD,0.00011987363128748794
E4PDNo1,0.0
E4PDNo2,0.00011987363128748794
IG3PSNo1,0.050926403950287136
DADKNo1,0.0
arm_DUTPDP,0.014065531104342638
DUTPDPNo1,0.014065531104342638
DUTPDPNo2,0.0
NTP5No1,0.0
MTANNo1,0.0
arm_DPR,0.0003623086445259105
DPRNo1,0.0003623086445259105
DPRNo2,0.0
arm_THRD_L,0.15617383957095327
THRD_LNo1,0.15617383957095327
THRD_LNo2,0.0
NAMNPPNo1,0.0
SELNPSNo1,0.0
CRNCARNo1,0.0
arm_GALabcpp,0.0
GALabcppNo1,0.0
GALabcppNo2,0.0
ANHMKNo1,0.0
arm_DHFR,0.014425151998205127
DHFRNo1,0.014425151998205127
DHFRNo2,0.0
PRAIiNo1,0.030555949880155496
arm_TYRTA,0.0
TYRTANo1,0.0
TYRTANo2,0.0
TYRTANo3,0.0
arm_SHKK,0.20487048646931064
SHKKNo1,0.20487048646931064
SHKKNo2,0.0
SADHNo1,0.0
GLUSyNo1,0.0
arm_GUAPRT,0.0
GUAPRTNo1,0.0
GUAPRTNo2,0.0
PDHNo1,6.689378460163035
DMSOR2ppNo1,0.0
arm_HYD3pp,0.0
HYD3ppNo1,0.0
HYD3ppNo2,0.0
arm_NO3R1pp,0.0
NO3R1ppNo1,0.0
NO3R1ppNo2,0.0
AACPS5No1,0.0
MANptsppNo1,0.0
arm_NTD8,0.0
NTD8No1,0.0
NTD8No2,0.0
NTD8No3,0.0
NTD8No4,0.0
GALCTDNo1,0.0
MLTG4No1,0.0
UDPGDCNo1,0.0
arm_PUNP4,0.0
PUNP4No1,0.0
PUNP4No2,0.0
AMAOTrNo1,1.0750998321747794e-06
arm_NTD11pp,0.0
NTD11ppNo1,0.0
NTD11ppNo2,0.0
DKGLCNR2xNo1,0.0
ACGSNo1,0.15900296477934717
arm_PDE1,0.0
PDE1No1,0.0
PDE1No2,0.0
MCITDNo1,0.0
GLCATrNo1,0.0
arm_ALAALAr,0.014937437068236388
ALAALArNo1,0.0
ALAALArNo2,0.014937437068236388
arm_CELBpts,0.0
CELBptsNo1,0.0
CELBptsNo2,0.0
arm_ACACT1r,1000.0
ACACT1rNo1,0.0
ACACT1rNo2,0.0
ACACT1rNo3,1000.0
MALTptsppNo1,0.0
CD2abcppNo1,0.0
arm_G2PPpp,0.0
G2PPppNo1,0.0
G2PPppNo2,0.0
arm_AGM3PApp,0.0
AGM3PAppNo1,0.0
AGM3PAppNo2,0.0
AGM3PAppNo3,0.0
AGM3PAppNo4,0.0
SUCOASNo1,0.0
arm_NTP1,0.0
NTP1No1,0.0
NTP1No2,0.0
GALKrNo1,0.0
PANTSNo1,0.0003623086445259105
YUMPSNo1,0.0
DHQSNo1,0.20487048646931064
PGCDNo1,0.0006257778738941453
ADSL1rNo1,0.16089084008640242
SERD_DNo1,0.0
AICARTNo1,0.291638031076091
FRUpts2ppNo1,0.0
arm_PFK,3.9629010019983437
PFKNo1,1.6857277870328602
PFKNo2,2.2771732149654835
arm_PGM,33.641616148058695
PGMNo1,27.989325610481217
PGMNo2,5.65229053757748
TPINo1,7.406720727301943
arm_RPI,122.18674671366374
RPINo1,122.18674671366374
RPINo2,0.0
PERDNo1,0.00011987363128748794
PYDAMKNo1,0.0
FE3HOXabcppNo1,0.0
FADRx2No1,1.1750249777077721
PDE4No1,0.0
AGM4PHNo1,0.0
AM4PANo1,0.0
ATHRDHrNo1,0.0
LSERDHrNo1,0.0
DSERDHrNo1,0.0
arm_OBTFL,0.0
OBTFLNo1,0.0
OBTFLNo2,0.0
OBTFLNo3,0.0
arm_G6PP,0.0
G6PPNo1,0.0
G6PPNo2,0.0
G6PPNo3,0.0
MMCDNo1,0.0
GLNSNo1,0.8420488289072388
GTHSNo1,0.0
UDPKAATNo1,0.0
ULA4NFTNo1,0.0
UPLA4FNTNo1,0.0
UPLA4FNFNo1,0.0
HEPT1No1,0.0
arm_ALR2,0.0
ALR2No1,0.0
ALR2No2,0.0
ALR2No3,0.0
ALR2No4,0.0
AMALT2No1,0.0
MLTP1No1,0.0
HEPT2No1,0.0
HXANDNo1,0.0
MOAT3CNo1,0.0
RHAT1No1,0.0
GLCabcppNo1,0.0
GALT1No1,0.0
GLCTR2No1,0.0
UDPGPppNo1,0.0
PPPGONo1,0.00011987363128748792
ADNK1No1,0.00036177109352681334
HEPK1No1,0.0
HEPT3No1,0.0
HEPK2No1,0.0
arm_ALDD3y,0.0
ALDD3yNo1,0.0
ALDD3yNo2,0.0
ALDD3yNo3,0.0
arm_R5PP,0.0
R5PPNo1,0.0
R5PPNo2,0.0
R5PPNo3,0.0
R5PPNo4,0.0
R5PPNo5,0.0
arm_CYSSADS,0.0
CYSSADSNo1,0.0
CYSSADSNo2,0.0
CPPPGO2No1,0.0
AGM3PHNo1,0.0
LDH_D2No1,0.0
SHCHFNo1,0.00011987363128748794
SUCBZLNo1,0.0
CYSDDSNo1,0.0
arm_NTP10,0.0
NTP10No1,0.0
NTP10No2,0.0
PRAISNo1,0.2408315007570913
GDMANENo1,0.0
GPDDA4No1,0.0
LPLIPAL2E140No1,0.0
LPLIPAL2E180No1,0.0
LPLIPAL2G161No1,0.0
LPLIPAL2G181No1,0.0
AACPS6No1,0.0
AACPS7No1,0.041834284669585026
G3PGabcppNo1,0.0
G3PIabcppNo1,0.0
G3PSabcppNo1,0.0
QMO2No1,14.580096119926377
QMO3No1,0.0
LPLIPAL2E141No1,0.0
LPLIPAL2E161No1,0.0
LPLIPAL2E181No1,0.0
LPLIPAL2G180No1,0.0
LPLIPAL2G141No1,0.0
IPDDINo1,0.0
2AGPGAT180No1,0.0
2AGPGAT181No1,0.0
LPLIPAL2ATG120No1,0.0
PLIPA1E140ppNo1,0.0
PLIPA1E160ppNo1,0.0
PLIPA1E161ppNo1,0.0
AACPS8No1,0.0
AACPS9No1,0.0
HXCTNo1,0.0
2AGPEAT160No1,0.0
DURADxNo1,0.0
arm_ECOAH7,0.14946897110060056
ECOAH7No1,0.14946897110060056
ECOAH7No2,0.0
arm_G1PPpp,0.0
G1PPppNo1,0.0
G1PPppNo2,0.0
GALCTNDNo1,0.0
GCALDDNo1,0.00035962089386248897
HISTPNo1,0.050926403950287136
LDH_DNo1,0.0
AMALT4No1,0.0
arm_NTD11,0.0
NTD11No1,0.0
NTD11No2,0.0
arm_ORNDC,0.0
ORNDCNo1,0.0
ORNDCNo2,0.0
UPP3MTNo1,0.00011987363128748794
KAS15No1,0.0
arm_FACOAL181t2pp,0.0
FACOAL181t2ppNo1,0.0
FACOAL181t2ppNo2,0.0
T2DECAINo1,54.114635522484186
3OAS161No1,8.366994697830877e-09
EAR141yNo1,0.0
EAR161xNo1,8.366994697830877e-09
DASYN160No1,0.034303210345200695
DASYN161No1,0.04043127938859694
DASYN181No1,0.0
CDAPPA161No1,0.0
PGSA180No1,0.0
PSSA140No1,0.0
2AGPGAT141No1,0.0
FACOAE180No1,0.0
FACOAE100No1,0.0
FACOAE80No1,0.0
FACOAE60No1,0.0
PLIPA1E120ppNo1,0.0
3OAS141No1,0.0
3OAR121No1,0.0
CFAS160GNo1,0.0
FACOAE141No1,8.366994697830877e-09
FACOAE161No1,0.08086255041019917
ALAALADNo1,0.0
2AGPEAT180No1,0.0
2AGPEAT181No1,0.0
2AGPGAT140No1,0.0
PLIPA1E181ppNo1,0.0
PLIPA1G180ppNo1,0.0
PLIPA1G181ppNo1,0.0
G3PEabcppNo1,0.0
G3PCabcppNo1,0.0
2AGPGAT161No1,0.0
arm_AMPTASEPG,0.0
AMPTASEPGNo1,0.0
AMPTASEPGNo2,0.0
AMPTASEPGNo3,0.0
AMPTASEPGNo4,0.0
GTHRDabcppNo1,0.0
2AGPEAT140No1,0.0
2AGPEAT120No1,0.0
2AGPEAT161No1,0.0
2AGPEAT141No1,0.0
2AGPGAT160No1,0.0
LPLIPAL2ATG140No1,0.0
LPLIPAL2ATG141No1,0.0
LPLIPAL2ATG160No1,0.0
LPLIPAL2ATG180No1,0.0
LPLIPAL2ATG161No1,0.0
LPLIPAL2ATG181No1,0.0
arm_CLPNS180pp,0.0
CLPNS180ppNo1,0.0
CLPNS180ppNo2,0.0
arm_CLPNS181pp,0.0
CLPNS181ppNo1,0.0
CLPNS181ppNo2,0.0
PG161abcppNo1,0.0
PGP120abcppNo1,0.0
PGP161abcppNo1,0.0
PGP181abcppNo1,0.0
PA120abcppNo1,0.0
PLIPA1G120ppNo1,0.0
arm_CLPNS120pp,0.0
CLPNS120ppNo1,0.0
CLPNS120ppNo2,0.0
ALPATE160ppNo1,0.0
ALPATG160ppNo1,0.0
2AGPGAT120No1,0.0
LPLIPAL2ATE120No1,0.0
LPLIPAL2ATE140No1,0.0
LPLIPAL2ATE160No1,0.0
LPLIPAL2ATE180No1,0.0
LPLIPAL2ATE141No1,0.0
LPLIPAL2ATE161No1,0.0
LPLIPAL2ATE181No1,0.0
arm_FACOAL141t2pp,0.0
FACOAL141t2ppNo1,0.0
FACOAL141t2ppNo2,0.0
arm_FACOAL161t2pp,0.0
FACOAL161t2ppNo1,0.0
FACOAL161t2ppNo2,0.0
PA160abcppNo1,0.0
PA181abcppNo1,0.0
arm_PGPP140pp,0.0
PGPP140ppNo1,0.0
PGPP140ppNo2,0.0
arm_PGPP141pp,0.0
PGPP141ppNo1,0.0
PGPP141ppNo2,0.0
arm_PGPP160pp,0.0
PGPP160ppNo1,0.0
PGPP160ppNo2,0.0
arm_PGPP180pp,0.0
PGPP180ppNo1,0.0
PGPP180ppNo2,0.0
PLIPA1E180ppNo1,0.0
PLIPA1G140ppNo1,0.0
PLIPA1G161ppNo1,0.0
arm_CLPNS160pp,0.0
CLPNS160ppNo1,0.0
CLPNS160ppNo2,0.0
arm_CLPNS161pp,0.0
CLPNS161ppNo1,0.0
CLPNS161ppNo2,0.0
PG160abcppNo1,0.0
PGP140abcppNo1,0.0
PAPA120ppNo1,0.0
PAPA140ppNo1,0.0
PAPA141ppNo1,8.366994697830877e-09
PAPA160ppNo1,0.0
PAPA161ppNo1,0.0
PAPA180ppNo1,0.0
HPYRINo1,0.0
TPRDCOASNo1,0.0
GAMptsppNo1,0.0
FLVRxNo1,0.0
GGPTRCONo1,0.0
arm_HYD1pp,0.0
HYD1ppNo1,0.0
HYD1ppNo2,0.0
HYD1ppNo3,0.0
ECAP3ppNo1,0.0
arm_FMNRx,0.0
FMNRxNo1,0.0
FMNRxNo2,0.0
DHBSNo1,0.0
arm_MDDCP1pp,0.0
MDDCP1ppNo1,0.0
MDDCP1ppNo2,0.0
MDDCP1ppNo3,0.0
MDDCP1ppNo4,0.0
MDDCP1ppNo5,0.0
MDDCP1ppNo6,0.0
GUI2No1,0.0
OMBZLMNo1,0.0
GLYCKNo1,0.0
MLTG5No1,0.0
GPDDA3No1,0.0
arm_2DOXG6PP,0.0
2DOXG6PPNo1,0.0
2DOXG6PPNo2,0.0
2DOXG6PPNo3,0.0
2DOXG6PPNo4,0.0
AGMHNo1,0.0
arm_MPTG,0.007468718534118194
MPTGNo1,0.007468718534118194
MPTGNo2,0.0
MPTGNo3,0.0
MPTGNo4,0.0
arm_MPTG2,0.0
MPTG2No1,0.0
MPTG2No2,0.0
MPTG2No3,0.0
MPTG2No4,0.0
arm_MCTP1App,0.007468718534118194
MCTP1AppNo1,0.0
MCTP1AppNo2,0.007468718534118194
arm_MCTP2App,0.0
MCTP2AppNo1,0.0
MCTP2AppNo2,0.0
arm_MCTP1Bpp,0.0
MCTP1BppNo1,0.0
MCTP1BppNo2,0.0
arm_SFGTHi,0.0
SFGTHiNo1,0.0
SFGTHiNo2,0.0
K2L4AabcppNo1,0.010458571167396256
DSBCGTNo1,0.0
DHNAOT4No1,0.0
AMPMS2No1,0.00011987363128748794
arm_THIORDXi,0.0
THIORDXiNo1,0.0
THIORDXiNo2,0.0
THIORDXiNo3,0.0
PPPGO3No1,0.0
PDX5POiNo1,0.0
PLIPA1A181ppNo1,0.0
LPLIPAL2A141No1,-1.6733989395661755e-08
CYTBO3_4ppNo1,16.037123294136965
EAR141xNo1,0.0
EAR181xNo1,0.0
EAR181yNo1,0.0
G3PAT141No1,0.0
G3PAT181No1,0.0
DASYN140No1,0.0
DASYN180No1,0.0
DASYN141No1,0.0
CDAPPA160No1,0.0
CDAPPA141No1,0.0
PGSA141No1,0.0
5DOANNo1,0.0001209487311196627
FACOAE120No1,0.041834284669585026
3OAR120No1,0.0
arm_3HAD80,0.0
3HAD80No1,0.0
3HAD80No2,0.0
arm_3HAD120,0.0
3HAD120No1,0.0
3HAD120No2,0.0
EAR180xNo1,0.0
EAR180yNo1,0.0
AGPAT120No1,0.0
arm_PGPP120,0.0
PGPP120No1,0.0
PGPP120No2,0.0
DAGK120No1,0.0
PSSA180No1,0.0
PSSA161No1,0.04043127938859694
PSSA141No1,0.0
PSD160No1,0.034303210345200695
PSD161No1,0.04043127938859694
PSD180No1,0.0
COLIPAabcppNo1,0.0
PLIPA2A140ppNo1,0.0
PLIPA2A141ppNo1,8.366994697830877e-09
PLIPA2A180ppNo1,0.0
SUCDiNo1,0.03555748927294217
LPLIPAL1E141ppNo1,0.0
LALDO2xNo1,0.0
LPLIPAL1E160ppNo1,0.0
LPLIPAL1E180ppNo1,0.0
LPLIPAL1E181ppNo1,0.0
LPLIPAL1G160ppNo1,0.0
LPLIPAL1G161ppNo1,0.0
LPLIPAL1G120ppNo1,0.0
PLIPA2E140ppNo1,0.0
PLIPA2E160ppNo1,0.0
PLIPA2A161ppNo1,0.0
PLIPA2A181ppNo1,0.0
ALR4xNo1,0.0
LPLIPAL1G141ppNo1,0.0
LPLIPAL1G180ppNo1,0.0
LPLIPAL1G181ppNo1,0.0
arm_ACONTb,0.6135795385428015
ACONTbNo1,0.489009766071825
ACONTbNo2,0.12456977247097646
arm_GLCP2,0.0
GLCP2No1,0.0
GLCP2No2,0.0
PLIPA2E141ppNo1,0.0
PLIPA2E181ppNo1,0.0
PLIPA2G140ppNo1,0.0
arm_3HAD161,8.366994697830877e-09
3HAD161No1,8.366994697830877e-09
3HAD161No2,0.0
PLIPA2G160ppNo1,0.0
PLIPA2G181ppNo1,0.0
ASNS1No1,0.0
EAR80yNo1,0.0
EAR120yNo1,0.0
3OAR181No1,0.0
arm_3HAD121,0.0
3HAD121No1,0.0
3HAD121No2,0.0
EAR121yNo1,0.0
GTHRDHppNo1,0.0
arm_MDDCP2pp,0.0
MDDCP2ppNo1,0.0
MDDCP2ppNo2,0.0
MDDCP2ppNo3,0.0
MDDCP2ppNo4,0.0
MDDCP2ppNo5,0.0
MDDCP2ppNo6,0.0
arm_MDDCP3pp,0.0
MDDCP3ppNo1,0.0
MDDCP3ppNo2,0.0
MDDCP3ppNo3,0.0
MDDCP3ppNo4,0.0
MDDCP3ppNo5,0.0
MDDCP3ppNo6,0.0
EAR140xNo1,0.0
EAR40yNo1,0.0
3OAS181No1,0.0
EAR161yNo1,0.0
G3PAT140No1,0.0
G3PAT160No1,0.034303210345200695
G3PAT161No1,0.0
AGPAT160No1,0.034303210345200695
CDAPPA140No1,0.0
arm_MLDCP1App,0.0
MLDCP1AppNo1,0.0
MLDCP1AppNo2,0.0
MLDCP1AppNo3,0.0
MLDCP1AppNo4,0.0
MLDCP1AppNo5,0.0
EAR160yNo1,0.0
EAR100yNo1,0.0
3OAR141No1,0.0
3OAR161No1,8.366994697830877e-09
arm_3HAD141,0.0
3HAD141No1,0.0
3HAD141No2,0.0
EAR121xNo1,0.0
PSD140No1,0.0
MICITDrNo1,0.0
CDAPPA181No1,0.0
PGSA140No1,0.0
LPLIPAL1A141ppNo1,8.366994697830877e-09
LPLIPAL1A180ppNo1,0.0
LPLIPAL1E140ppNo1,0.0
LPLIPAL1E161ppNo1,0.0
LPLIPAL1G140ppNo1,0.0
arm_ACONTa,0.6135795385428015
ACONTaNo1,0.6135795385428015
ACONTaNo2,0.0
arm_MLDCP2App,0.0
MLDCP2AppNo1,0.0
MLDCP2AppNo2,0.0
MLDCP2AppNo3,0.0
MLDCP2AppNo4,0.0
MLDCP2AppNo5,0.0
arm_PGPP120pp,0.0
PGPP120ppNo1,0.0
PGPP120ppNo2,0.0
arm_PGPP181pp,0.0
PGPP181ppNo1,0.0
PGPP181ppNo2,0.0
PGSA181No1,0.0
arm_PGPP140,0.0
PGPP140No1,0.0
PGPP140No2,0.0
arm_PGPP141,0.0
PGPP141No1,0.0
PGPP141No2,0.0
arm_MDDCP5pp,0.0
MDDCP5ppNo1,0.0
MDDCP5ppNo2,0.0
MDDCP5ppNo3,0.0
MDDCP5ppNo4,0.0
MDDCP5ppNo5,0.0
MDDCP5ppNo6,0.0
arm_MLTGY3pp,0.0
MLTGY3ppNo1,0.0
MLTGY3ppNo2,0.0
MLTGY3ppNo3,0.0
MLTGY3ppNo4,0.0
MLTGY3ppNo5,0.0
MLTGY3ppNo6,0.0
MLTGY3ppNo7,0.0
MLTGY3ppNo8,0.0
G3PAT180No1,0.0
AGPAT140No1,0.0
PGSA160No1,0.0
arm_MLDCP2Bpp,0.0
MLDCP2BppNo1,0.0
MLDCP2BppNo2,0.0
MLDCP2BppNo3,0.0
MLDCP2BppNo4,0.0
MLDCP2BppNo5,0.0
arm_3OAS140,0.041834284669585026
3OAS140No1,0.041834284669585026
3OAS140No2,0.0
3OAR140No1,0.041834284669585026
3OAR160No1,0.0
PGSA161No1,0.0
arm_3HAD181,0.0
3HAD181No1,0.0
3HAD181No2,0.0
arm_PGPP160,0.0
PGPP160No1,0.0
PGPP160No2,0.0
arm_PGPP180,0.0
PGPP180No1,0.0
PGPP180No2,0.0
arm_PGPP161,0.0
PGPP161No1,0.0
PGPP161No2,0.0
arm_PGPP181,0.0
PGPP181No1,0.0
PGPP181No2,0.0
CDAPPA180No1,0.0
NTP12No1,0.0
PE141abcppNo1,0.0
PE160abcppNo1,0.034303210345200695
PE161abcppNo1,0.04043127938859694
PSD141No1,0.0
PG140abcppNo1,0.0
PG141abcppNo1,0.0
PG180abcppNo1,0.0
PG181abcppNo1,0.0
PGP141abcppNo1,0.0
PGP160abcppNo1,0.0
PGP180abcppNo1,0.0
PAPA181ppNo1,0.0
PA140abcppNo1,0.0
arm_MDDCP4pp,0.0
MDDCP4ppNo1,0.0
MDDCP4ppNo2,0.0
MDDCP4ppNo3,0.0
MDDCP4ppNo4,0.0
MDDCP4ppNo5,0.0
MDDCP4ppNo6,0.0
arm_CLPNS140pp,1000.0
CLPNS140ppNo1,0.0
CLPNS140ppNo2,1000.0
arm_CLPNS141pp,0.0
CLPNS141ppNo1,0.0
CLPNS141ppNo2,0.0
PG120abcppNo1,0.0
PE140abcppNo1,0.0
CFAS160ENo1,0.0
CFAS180ENo1,0.0
CFAS180GNo1,0.0
PAPA160No1,0.0
PAPA180No1,0.0
PAPA181No1,0.0
PETNT161ppNo1,0.0
PSSA160No1,0.034303210345200695
PSSA181No1,0.0
DAGK140No1,0.0
DAGK160No1,0.0
DAGK141No1,0.0
DAGK161No1,0.0
AGPAT181No1,0.0
arm_MDDEP3pp,0.0
MDDEP3ppNo1,0.0
MDDEP3ppNo2,0.0
MDDEP3ppNo3,0.0
MDDEP3ppNo4,0.0
MDDEP3ppNo5,0.0
MDDEP3ppNo6,0.0
MDDEP3ppNo7,0.0
arm_MDDEP4pp,0.0
MDDEP4ppNo1,0.0
MDDEP4ppNo2,0.0
MDDEP4ppNo3,0.0
MDDEP4ppNo4,0.0
MDDEP4ppNo5,0.0
MDDEP4ppNo6,0.0
MDDEP4ppNo7,0.0
arm_MLTGY1pp,0.0
MLTGY1ppNo1,0.0
MLTGY1ppNo2,0.0
MLTGY1ppNo3,0.0
MLTGY1ppNo4,0.0
MLTGY1ppNo5,0.0
MLTGY1ppNo6,0.0
MLTGY1ppNo7,0.0
MLTGY1ppNo8,0.0
arm_3HAD40,0.0
3HAD40No1,0.0
3HAD40No2,0.0
PLIPA1E141ppNo1,0.0
arm_3OAS60,0.0
3OAS60No1,0.0
3OAS60No2,0.0
arm_3OAS160,0.0
3OAS160No1,0.0
3OAS160No2,0.0
3OAR60No1,0.0
3OAR80No1,0.0
arm_MLDCP3App,0.0
MLDCP3AppNo1,0.0
MLDCP3AppNo2,0.0
MLDCP3AppNo3,0.0
MLDCP3AppNo4,0.0
MLDCP3AppNo5,0.0
arm_MLDCP1Bpp,0.0
MLDCP1BppNo1,0.0
MLDCP1BppNo2,0.0
MLDCP1BppNo3,0.0
MLDCP1BppNo4,0.0
MLDCP1BppNo5,0.0
PLIPA1G160ppNo1,0.0
PLIPA1G141ppNo1,0.0
LPLIPAL2E160No1,0.0
LPLIPAL2G140No1,0.0
LPLIPAL2G160No1,0.0
LPLIPAL2G120No1,0.0
PA141abcppNo1,0.0
PA161abcppNo1,0.0
PA180abcppNo1,0.0
arm_PGPP161pp,0.0
PGPP161ppNo1,0.0
PGPP161ppNo2,0.0
PE120abcppNo1,0.0
PE180abcppNo1,0.0
PAPA140No1,0.0
PAPA141No1,-8.366994697830877e-09
PAPA161No1,0.0
arm_DSBDR,0.0
DSBDRNo1,0.0
DSBDRNo2,0.0
TDSR1No1,0.0
PLIPA2A120ppNo1,0.0
PLIPA2A160ppNo1,0.0
LPLIPAL2E120No1,0.0
EAR100xNo1,0.0
EAR120xNo1,0.0
EAR160xNo1,0.0
EAR140yNo1,0.0
3OAS121No1,0.0
arm_3OAS80,0.0
3OAS80No1,0.0
3OAS80No2,0.0
arm_3OAS100,0.0
3OAS100No1,0.0
3OAS100No2,0.0
arm_3OAS120,0.0
3OAS120No1,0.0
3OAS120No2,0.0
3OAR40No1,0.0
3OAR100No1,0.0
arm_3HAD60,0.0
3HAD60No1,0.0
3HAD60No2,0.0
arm_3HAD100,0.0
3HAD100No1,0.0
3HAD100No2,0.0
arm_3HAD140,0.0
3HAD140No1,0.0
3HAD140No2,0.0
arm_3HAD160,0.0
3HAD160No1,0.0
3HAD160No2,0.0
AGPAT180No1,0.0
AGPAT141No1,-8.366994697830877e-09
AGPAT161No1,0.040431279388596926
DASYN120No1,0.0
EAR40xNo1,0.0
EAR60yNo1,0.0
MLDEP1ppNo1,0.0
MLDEP2ppNo1,0.0
arm_MLTGY2pp,0.0
MLTGY2ppNo1,0.0
MLTGY2ppNo2,0.0
